mode,shuffled,model,skill,n_train,n_test,msinstanceid
indist,True,+node,-0.05275978049900698,210,90,372493ef1e04f6bd79b0162371fe6c2499ffdf7a75461dfcc6b608e9d8037802
ood,True,constant,0.0,201,99,372493ef1e04f6bd79b0162371fe6c2499ffdf7a75461dfcc6b608e9d8037802
ood,True,base,-0.005400602795538223,201,99,372493ef1e04f6bd79b0162371fe6c2499ffdf7a75461dfcc6b608e9d8037802
ood,True,+node,-0.004058588977485789,201,99,372493ef1e04f6bd79b0162371fe6c2499ffdf7a75461dfcc6b608e9d8037802
indist,True,constant,0.0,210,90,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
indist,True,base,-0.007589486183304572,210,90,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
indist,True,+node,-0.006525557568814122,210,90,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
ood,True,constant,0.0,201,99,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
ood,True,base,-0.1819730406249298,201,99,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
ood,True,+node,-0.21633758300028894,201,99,372628fae9d9a55d0f163a14bfed6dbf618a1aa8e5433c8113a4135dcb49b0b6
indist,True,constant,0.0,210,90,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
indist,True,base,-0.0018992276787719309,210,90,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
indist,True,+node,-3.622476407727504e-07,210,90,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
ood,True,constant,0.0,201,99,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
ood,True,base,-0.008343746808576302,201,99,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
ood,True,+node,-0.0065156909264090235,201,99,3744dce02414bb2121a76e3ba773d1da0774bbec283f1b4db31601c5c428c1b3
indist,True,constant,0.0,210,90,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
indist,True,base,0.0041429134072611395,210,90,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
indist,True,+node,0.0046233312267,210,90,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
ood,True,constant,0.0,201,99,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
ood,True,base,-0.06577825417296435,201,99,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
ood,True,+node,-0.06527499847540241,201,99,374d7e0fc23d808fdb0498d3a9514cc3d0c1d470e1a7e6515bb3f67b5185ba84
indist,True,constant,0.0,210,90,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
indist,True,base,0.003925465884964452,210,90,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
indist,True,+node,-0.013486637651258127,210,90,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
ood,True,constant,0.0,201,99,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
ood,True,base,0.0007885164616688867,201,99,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
ood,True,+node,-0.007496986821402318,201,99,374e54fdc8e2909b14aa0a6c57e827cf826884337d3af414d5386459e80cb91d
indist,True,constant,0.0,210,90,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
indist,True,base,0.012983052690222707,210,90,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
indist,True,+node,0.04004494806874703,210,90,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
ood,True,constant,0.0,201,99,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
ood,True,base,-0.029552248112010737,201,99,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
ood,True,+node,-0.05265027289890911,201,99,3756d33c5fb4f8d6fee56c36a189f33a484759bd88072fd9f671e41d25df5258
indist,True,constant,0.0,210,90,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
indist,True,base,-0.02205501552090361,210,90,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
indist,True,+node,-0.037101576103097944,210,90,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
ood,True,constant,0.0,201,99,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
ood,True,base,-0.1345108529320842,201,99,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
ood,True,+node,-0.13326049168969267,201,99,376d3b66f8c8c131f96c1336d75082be0625f6e2b5182a4a0c58d821b87cb004
indist,True,constant,0.0,210,90,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
indist,True,base,9.046613066465703e-05,210,90,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
indist,True,+node,-0.05729525002820823,210,90,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
ood,True,constant,0.0,201,99,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
ood,True,base,-0.0012097562773856207,201,99,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
ood,True,+node,-0.002178512335047511,201,99,37766cb467ce148bab7098d3f4094e9e30294c1cb71bc9d9c89d05e026391ae3
indist,True,constant,0.0,210,90,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
indist,True,base,0.006685805296806735,210,90,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
indist,True,+node,0.003474983823557043,210,90,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
ood,True,constant,0.0,201,99,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
ood,True,base,0.0009087952883496397,201,99,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
ood,True,+node,0.0010234049333768258,201,99,378bcd22380aa0b3fa6190f3276c194de62c1617c682d31b14b67cfeb6369693
indist,True,constant,0.0,210,90,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
indist,True,base,0.004268992463307031,210,90,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
indist,True,+node,0.005564082689355265,210,90,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
ood,True,constant,0.0,201,99,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
ood,True,base,-0.007787508988560843,201,99,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
ood,True,+node,-0.02564587218771308,201,99,378bf1035d842665eafa65f32b518ff5093012a5cab40f6776e332ce088172c7
indist,True,constant,0.0,210,90,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
indist,True,base,6.17621863194806e-05,210,90,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
indist,True,+node,-0.0007923990751268484,210,90,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
ood,True,constant,0.0,201,99,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
ood,True,base,-0.048243955774753156,201,99,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
ood,True,+node,-0.05057590670778889,201,99,37ac24ba441cdc4d9ddb95e8628c120df26806e8a76a8b3d7d51d60e8749c947
indist,True,constant,0.0,210,90,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
indist,True,base,-0.0004166813058583685,210,90,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
indist,True,+node,0.0015786307822083234,210,90,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
ood,True,constant,0.0,201,99,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
ood,True,base,-0.052583964647410886,201,99,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
ood,True,+node,-0.023262868754279742,201,99,37c70b4ac336c653e3b08785527688f259831f246a94758653a7b7c6421a95c3
indist,True,constant,0.0,210,90,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
indist,True,base,0.002549139501655584,210,90,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
indist,True,+node,-0.0006741607188258669,210,90,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
ood,True,constant,0.0,201,99,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
ood,True,base,-0.0034017162423363168,201,99,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
ood,True,+node,-0.005731310018171065,201,99,37dd36166e765e710d0f3f0630cbd967d315db9504a04e02e455075bba4c467e
indist,True,constant,0.0,210,90,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
indist,True,base,0.010801613675524901,210,90,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
indist,True,+node,0.013443357485830587,210,90,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
ood,True,constant,0.0,201,99,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
ood,True,base,0.011349698740361513,201,99,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
ood,True,+node,0.010936880588801157,201,99,37e0b6bfc5c7b013c1f605e058cbb5d30f7a70c24366cb263f6dde7d8488397a
indist,True,constant,0.0,210,90,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
indist,True,base,0.00181500869663076,210,90,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
indist,True,+node,0.0016210181204662222,210,90,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
ood,True,constant,0.0,201,99,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
ood,True,base,1.2050429384791173e-05,201,99,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
ood,True,+node,-0.00103042751849447,201,99,37eefe0e97745650ab5bf607259c9bfcea7f4edd41bb9bcf7c7de69144c5b019
indist,True,constant,0.0,210,90,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
indist,True,base,-0.01272600356541731,210,90,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
indist,True,+node,-0.023213922831479827,210,90,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
ood,True,constant,0.0,201,99,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
ood,True,base,0.01188263887718577,201,99,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
ood,True,+node,0.007708927055700587,201,99,38045f8ed77f3eed7389a96fddcaede4474f74db58193ecf886fdff66d9ec5e4
indist,True,constant,0.0,210,90,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
indist,True,base,0.0005969932441830528,210,90,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
indist,True,+node,-0.02312111327839883,210,90,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
ood,True,constant,0.0,201,99,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
ood,True,base,-0.5461818316490361,201,99,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
ood,True,+node,-0.5321341938533481,201,99,380ac4faf7a279d3815a1ff268e0f269541150310c29886bbaae3c68a85c7418
indist,True,constant,0.0,210,90,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
indist,True,base,-0.0017687618543058559,210,90,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
indist,True,+node,-0.013260892677900316,210,90,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
ood,True,constant,0.0,201,99,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
ood,True,base,-0.003850761844472528,201,99,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
ood,True,+node,-0.022356225751600567,201,99,382d518e6b680a321b16b7e8c610bd7b6ec66a48390018b6a5bdcf3c2d03334e
indist,True,constant,0.0,210,90,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
indist,True,base,0.000129174813685351,210,90,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
indist,True,+node,0.0009737470665854842,210,90,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
ood,True,constant,0.0,201,99,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
ood,True,base,-0.5843435821794094,201,99,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
ood,True,+node,-0.5583630087392923,201,99,38420609b7cf9378162240ed003bf9cda473b3ae0b3ec7fbdb5caa97acff95f4
indist,True,constant,0.0,210,90,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
indist,True,base,-0.027181359527862936,210,90,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
indist,True,+node,-0.029121108558936237,210,90,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
ood,True,constant,0.0,201,99,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
ood,True,base,-0.11967113051362777,201,99,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
ood,True,+node,-0.12491394375498932,201,99,38460a70fdb7041bab62bf12b242322884705e03dac1940ced29b61db4533220
indist,True,constant,0.0,209,90,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
indist,True,base,-0.0033572367188294816,209,90,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
indist,True,+node,-0.014038769612398694,209,90,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
ood,True,constant,0.0,200,99,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
ood,True,base,-0.037210342720843226,200,99,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
ood,True,+node,-0.03712561175843976,200,99,388d099a539aaa195855ed61c1657c7cfa48a3e5df3873eee43cc9892eee99cd
indist,True,constant,0.0,210,90,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
indist,True,base,0.012155796580074152,210,90,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
indist,True,+node,0.0035346451017591596,210,90,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
ood,True,constant,0.0,201,99,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
ood,True,base,-1.1192057613042872,201,99,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
ood,True,+node,-1.310433290878077,201,99,38935d8c774da30f577a724721cbcded94c04f934758cac727ca7b8d7850c314
indist,True,constant,0.0,210,90,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
indist,True,base,-0.0006263666013912594,210,90,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
indist,True,+node,0.0015790306363638873,210,90,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
ood,True,constant,0.0,201,99,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
ood,True,base,-0.02228235221315633,201,99,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
ood,True,+node,-0.008513317052392555,201,99,38a053925ffea79c7da526926f138823ec4873fac1b08634c7ac146020f8936d
indist,True,constant,0.0,210,90,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
indist,True,base,0.0015646723600691859,210,90,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
indist,True,+node,-0.02416597025132572,210,90,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
ood,True,constant,0.0,201,99,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
ood,True,base,0.0018592255169277427,201,99,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
ood,True,+node,0.0021553039434626386,201,99,38d57328192c12c7baa41aed86bc7a62abdb8d8a76953d10aebb8757b8e1a403
indist,True,constant,0.0,210,90,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
indist,True,base,0.0028584819133450345,210,90,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
indist,True,+node,0.002732585193296333,210,90,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
ood,True,constant,0.0,201,99,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
ood,True,base,-0.15880700828320782,201,99,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
ood,True,+node,-0.1610902737438611,201,99,38ec320af82bcfa1946543f222969c37dd86127b25ae9d12c980184c2254e7b9
indist,True,constant,0.0,209,90,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
indist,True,base,-0.001647469735854168,209,90,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
indist,True,+node,-0.024881791905322137,209,90,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
ood,True,constant,0.0,200,99,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
ood,True,base,0.03214945080116505,200,99,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
ood,True,+node,0.04557353766685346,200,99,3904968dd321ec87e2ae9cab5e00e1a788d57376ef6e56b88d3394c44221ab0c
indist,True,constant,0.0,210,90,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
indist,True,base,8.705958850341311e-05,210,90,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
indist,True,+node,-0.007588179228633862,210,90,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
ood,True,constant,0.0,201,99,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
ood,True,base,-0.04779723684257986,201,99,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
ood,True,+node,-0.08577371559108893,201,99,39181c81c5787d901939917bead26315a759108ec69da9e180252cd5095c8e1f
indist,True,constant,0.0,210,90,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
indist,True,base,0.013083656953487788,210,90,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
indist,True,+node,0.0322903318348432,210,90,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
ood,True,constant,0.0,201,99,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
ood,True,base,0.012556843965134123,201,99,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
ood,True,+node,0.015385734510702909,201,99,391afc8d76b8fa0753a805efca242c6ec1836f37137abc0251b537f92cfcd23f
indist,True,constant,0.0,210,90,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
indist,True,base,0.005963289175803244,210,90,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
indist,True,+node,0.009188047725679716,210,90,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
ood,True,constant,0.0,201,99,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
ood,True,base,0.0019684935905880385,201,99,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
ood,True,+node,0.00506931780209019,201,99,3921ab5d8262d03308c1c08f87aadf572f68dcb03332ebb585e439026596ed51
indist,True,constant,0.0,210,90,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
indist,True,base,0.0027880868544459814,210,90,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
indist,True,+node,0.018207103222651178,210,90,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
ood,True,constant,0.0,201,99,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
ood,True,base,-0.2337417257611889,201,99,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
ood,True,+node,-0.2125672322407297,201,99,39385820f13498347f683fb077a7b2b1b074e3cc46e26a2a65c9f37d7814dd7b
indist,True,constant,0.0,210,90,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
indist,True,base,-0.005277072602651867,210,90,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
indist,True,+node,0.02830254519925468,210,90,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
ood,True,constant,0.0,201,99,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
ood,True,base,6.568290513742081e-05,201,99,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
ood,True,+node,0.02697472982616378,201,99,393a6f3cf39ad10025f73d22516704bc51df5c2c5eb34bda00a55a4e2be4f5ef
indist,True,constant,0.0,210,90,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
indist,True,base,-0.030930256571687575,210,90,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
indist,True,+node,-0.09235341194341506,210,90,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
ood,True,constant,0.0,201,99,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
ood,True,base,-0.12036667323563699,201,99,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
ood,True,+node,-0.12268606918795011,201,99,394e3449a3acfa00bf55a2a35ab267b609c5c3f63bed79188a2c02ea05712797
indist,True,constant,0.0,210,90,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
indist,True,base,0.020702250587827264,210,90,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
indist,True,+node,0.017787605726221956,210,90,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
ood,True,constant,0.0,201,99,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
ood,True,base,-0.10602667667661936,201,99,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
ood,True,+node,-0.10408806594702136,201,99,394f7fa278ed9667159c714dd5bba670147bde5aee92658a97590c3d65c5cf32
indist,True,constant,0.0,210,90,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
indist,True,base,-0.01846423845225531,210,90,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
indist,True,+node,-0.019016829017341585,210,90,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
ood,True,constant,0.0,201,99,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
ood,True,base,0.007111230931953982,201,99,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
ood,True,+node,0.003728603210636172,201,99,395247d51fee2c33ea79403d3a6924a49de3d79cfa1b25c84d3f9b8c239a3ae3
